Main-Item,Summary 1,Target
http://www.wikidata.org/entity/Q627576,<start> estas komunumo en Germanio. <end>,<start> Kötz estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q71656,<start> estas komunumo en Germanio. <end>,"<start> Anja Kling ( naskiĝis la la 0  - an de marto <year>  ( nun 1970-03- 0  ) en Potsdam , do nun 0  - jara ) estas germana aktorino kaj verkistino . <end>"
http://www.wikidata.org/entity/Q1068180,<start> estas komunumo de Italio. <end>,<start> Ĉatobriando estas bifsteko de pli ol 0  gramoj . <end>
http://www.wikidata.org/entity/Q664153,<start> estas komunumo de Italio. <end>,"<start> Grandvaux estas iama svisa komunumo en la Kantono Vaŭdo ĉe la bordo de Lago Lemano , ĉ . <end>"
http://www.wikidata.org/entity/Q59218,<start> estas komunumo en Germanio. <end>,<start> Dongguan ( ĉine : 东莞 ) estas grandurbo en la provinco Gŭangdongo . <end>
http://www.wikidata.org/entity/Q601416,<start> estas komunumo en Germanio. <end>,"<start> Hontianske Nemce ( hungare Hontnémeti , germane Nemtze [ nemce ] ) estas vilaĝo kaj municipo en Slovakio . <end>"
http://www.wikidata.org/entity/Q100038,<start> estas komunumo de Italio. <end>,<start> Bomporto estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q366960,<start> estas komunumo en Germanio. <end>,<start> La Banko de Estonio ( eesti Eesti Pank ) estas la centra banko de la Respubliko Estonio . <end>
http://www.wikidata.org/entity/Q214575,<start> estas komunumo de Italio. <end>,"<start> Vendôme estas mezgranda franca komunumo , lokita en la departemento Loir-et-Cher kaj en la regiono Centro-Valo de Luaro . <end>"
http://www.wikidata.org/entity/Q583634,<start> estas komunumo en Germanio. <end>,"<start> 0  Iwan estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de marto <year>  de la sveda astronomo Claes-Ingvar Lagerkvist elde la Observatorio La Silla , en Ĉilio . Ĝi ricevis la viran antaŭnomon "" Iwan "" en omaĝo al la brita astronomo Iwan P. Williams . <end>"
http://www.wikidata.org/entity/Q1093672,<start> estas komunumo de Italio. <end>,<start> La Blankflugila pigo ( Urocissa whiteheadi ) estas specio de birdo de la familio de korvoj kaj pigoj aŭ Korvedoj . <end>
http://www.wikidata.org/entity/Q1803791,<start> estas komunumo de Italio. <end>,"<start> São Mateus do Sul estas municipo de la brazila subŝtato Paranao , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q42967,<start> estas komunumo en Germanio. <end>,"<start> Musono estas sezona aertorento en la atmosfero de Tero , kiun kaŭzas la neegala varmiĝo de la kontinento ( j ) kaj de la marakvo . <end>"
http://www.wikidata.org/entity/Q2012234,<start> estas komunumo en Germanio. <end>,"<start> La provinco Pernik - bulgare Област Перник ( vidu la artikolon oblasto ) - situas en la okcidento de Bulgario , lime al Serbio . <end>"
http://www.wikidata.org/entity/Q355869,<start> estas komunumo en Germanio. <end>,"<start> La tradicia litova vira persona nomo "" Kęstutis "" en moderna Litovio estas relative populara – kiel multaj aliaj tradiciaj litovaj nomoj el la historia pasinteco aŭ el la naciaj legendoj . <end>"
http://www.wikidata.org/entity/Q310659,<start> estas komunumo en Germanio. <end>,"<start> Televisión del Sur ( teleSUR , „ Televido el la Sudo “ ) estas plurŝtata , hispanlingva , TV-satelita sendilo en Latinameriko , kiu elsendis unuafoje je la 0  - a de julio <year>  , je la 0  - a naskiĝtago de Simón Bolívar . <end>"
http://www.wikidata.org/entity/Q2651972,<start> estas komunumo en Germanio. <end>,"<start> Mérida estas unu el la 0  komunumoj de la meksika subŝtato Yucatán , kiu estas unu el la tri meksikaj subŝtatoj sur la duoninsulo Jukatano . <end>"
http://www.wikidata.org/entity/Q1022386,<start> estas komunumo en Germanio. <end>,"<start> Oznice estas vilaĝo situanta en distrikto Vsetín , sudokcidente de urbo Valašské Meziříčí , en valo de Hostýnské vrchy . <end>"
http://www.wikidata.org/entity/Q1787288,<start> estas komunumo de Italio. <end>,"<start> São Sebastião do Rio Preto ( prononco : saŭnsebasĉjaŭn dohjupreto ) estas urbo de la brazila subŝtato Minas-Ĝerajso . tEmancipita en <year>  , la municipo taksas 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q550262,<start> estas komunumo de Italio. <end>,"<start> Galileo FERRARIS ( naskiĝis la 0  - an de oktobro , <year>  , mortis la 0  - an de februaro , <year>  ) estis itala fizikisto kaj elektro inĝeniero , plej konata pro siaj studoj pri alterna kurento . <end>"
http://www.wikidata.org/entity/Q1642884,<start> estas komunumo en Germanio. <end>,<start> Muszyna estas urbo en Malgrandopolio en Pollando . <end>
http://www.wikidata.org/entity/Q692323,<start> estas komunumo en Germanio. <end>,"<start> La Linkolna pasero , Melospiza lincolnii , estas mezgranda birdospecio membro de la grupo de la Amerikaj paseroj kaj de la genro de Melospizoj en la familio de Emberizedoj.Plenkreskuloj havas malhelajn striecajn olivecbrunajn suprajn partojn kun helbruna brusto kun fajna strieco , blanka ventro kaj ankaŭ blanka gorĝo. <end>"
http://www.wikidata.org/entity/Q509457,<start> estas komunumo en Germanio. <end>,"<start> Lincent ( france : [ lejnSAN ] , Nederlands Lijsem , valone : Lîssin ) estas municipo en Belgio . <end>"
http://www.wikidata.org/entity/Q12150559,<start> estas komunumo en Germanio. <end>,<start> Sanislău [ sanisleŭ ] ( hungare : Szaniszló [ sanislo :] ) estas komunumo en Rumanio sudokcidente de Carei . <end>
http://www.wikidata.org/entity/Q23666,<start> estas komunumo en Germanio. <end>,<start> Tiu ĉi artikolo traktas la geografian insulon de Granda Britio . <end>
http://www.wikidata.org/entity/Q369855,<start> estas komunumo en Germanio. <end>,"<start> Sainte-Ramée [ sɛ ̃ t ʁame ] estas franca komunumo en la departemento Charente-Maritime , en la regiono Puatuo-Ĉarentoj . <end>"
http://www.wikidata.org/entity/Q1423325,<start> estas komunumo en Germanio. <end>,"<start> La Internacia Flughaveno Phu Quoc en Vietnamio estas negranda flughaveno por priservi lokajn flugojn , 0  kilometrojn oriente de Flughaveno Phu Quoc , Phu Quoc , Kien Giang , Vietnamio . <end>"
http://www.wikidata.org/entity/Q768122,<start> estas komunumo en Germanio. <end>,"<start> Girau do Ponciano estas municipo de la brazila subŝtato Alagoaso , kiu taksis 0  enloĝantojn en <year>  . La municipo emancipiĝis en <year>  . <end>"
http://www.wikidata.org/entity/Q116732,<start> estas komunumo en Germanio. <end>,"<start> Nakovo , serbe Наково , germane Nakodorf , hungare Nákófalva estas vilaĝo en Serbio , en provinco Vojvodino , en distrikto Norda Banato , en municipo de Kikinda . <end>"
http://www.wikidata.org/entity/Q5052624,<start> estas komunumo en Germanio. <end>,"<start> Ciocârlia estas komunumo en distrikto Constanța , Dobruĝo , sudorienta Rumanio . <end>"
http://www.wikidata.org/entity/Q36856,<start> estas komunumo en Germanio. <end>,<start> Zwin ( nederlande : Het Zwin ) origine estis marbranĉo kiu ligis la flandran komunumon Damme kun la Norda Maro . <end>
http://www.wikidata.org/entity/Q82647,<start> estas komunumo en Germanio. <end>,<start> Dicomano estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q7595,<start> estas komunumo en Germanio. <end>,"<start> Ĉi tiu jaro estas superjaro komenciĝanta dimanĉe ( ligilo montras kalendaron ) . En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q636615,<start> La estas komunumo de Italio. <end>,<start> Neuenstein estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q506108,<start> estas komunumo en Germanio. <end>,<start> Kodersdorf estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q46001,<start> estas komunumo en Germanio. <end>,"<start> Aluŝto ( русский Алушта , українська Алушта , krime-tatare Aluşta ) — urbo en Krimeo ĉe la Nigra Maro ( en la Suda Bordo de Krimeo ) , fama kurac-loko . <end>"
http://www.wikidata.org/entity/Q1649645,<start> estas komunumo en Germanio. <end>,"<start> Lucianópolis estas municipo de la brazila subŝtato San-Paŭlio , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q1023933,<start> estas komunumo de Italio. <end>,"<start> Bukowina-Osiedle , hungare Bukovinapodszle estas vilaĝo en Pollando , en provinco Malgrandopolio , en vojevodio Nowy Sacz , en Distrikto Nowotarski . <end>"
http://www.wikidata.org/entity/Q925490,<start> estas komunumo de Italio. <end>,"<start> Pogány [ pogAnj ] , kroate Pogan , germane Pogern estas vilaĝo en Hungario , en regiono Suda Transdanubio , en departemento Baranya , en subregiono de Pécs . <end>"
http://www.wikidata.org/entity/Q176983,<start> estas komunumo en Germanio. <end>,<start> Axien estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q1186205,<start> estas komunumo de Italio. <end>,"<start> Péteri ( pEteri ) estas vilaĝo en Hungario en regiono Meza Hungario , en departemento Pest , en subregiono de Monor . <end>"
http://www.wikidata.org/entity/Q1004361,<start> estas komunumo de Italio. <end>,"<start> La Bulera albatroso aŭ Bulera talasarko , Thalassarche bulleri , estas malgranda talasarko de la familio de albatrosoj . <end>"
http://www.wikidata.org/entity/Q933293,<start> estas komunumo en Germanio. <end>,<start> Plegadis estas birdogenro de la familio Treskiornitedoj . <end>
http://www.wikidata.org/entity/Q23746,<start> estas komunumo en Germanio. <end>,"<start> En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q2704,<start> estas komunumo en Germanio. <end>,"<start> Peskaro ( itale Pescara ) estas komunumo en la regiono Abruco , en Italio . <end>"
http://www.wikidata.org/entity/Q207846,<start> estas komunumo de Italio. <end>,"<start> La Reĝa molanaso ( Somateria spectabilis ) estas specio el familio anasedoj ( Anatidae ) , ordo anseroformaj ( Anseriformes ) , klaso birdoj kaj grupo de molanasoj . <end>"
http://www.wikidata.org/entity/Q950569,<start> estas komunumo en Germanio. <end>,<start> <year>  Surikov estas malgranda malhela asteroido de la asteroida zono malkovrita la 0  - an de januaro <year>  de la rusa astronomino Ljudmila Ivanovna Ĉerniĥ elde la Krimea astrofizika observatorio de Nauĉno en Ukrainio . <end>
http://www.wikidata.org/entity/Q398428,<start> estas komunumo en Germanio. <end>,"<start> Dziecinów , estas vilaĝo en Pollando . <end>"
http://www.wikidata.org/entity/Q5070451,<start> estas komunumo en Germanio. <end>,<start> Negrilești [ negrileŝtj ] ( hungare : Négerfalva ) estas vilaĝo kaj komunuma sidejo en Rumanio nordokcidente de Beclean . <end>
http://www.wikidata.org/entity/Q18186,<start> estas komunumo en Germanio. <end>,<start> Valle San Nicolao estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q472470,<start> estas komunumo de Italio. <end>,"<start> William Elford Leach , ( 2a Februaro <year>  – 25a Aŭgusto <year>  ) estis angla zoologo kaj marbiologo.Leach naskiĝis ĉe Hoe Gate , Plymouth , kiel filo de juristo . <end>"
http://www.wikidata.org/entity/Q1077114,<start> estas komunumo en Germanio. <end>,"<start> Šajdíkove Humence , hungare Sajdikhumenec [ ŝajdikhumenec ] estas vilaĝo en Slovakio , en Regiono Trnava , en Distrikto Senica . <end>"
http://www.wikidata.org/entity/Q614774,<start> estas komunumo en Germanio. <end>,"<start> Maggie Q ( naskonome Maggie Denise Quigley ) naskiĝinta la 0  - an de majo <year>  en Honolulu , Havajo , Usono , konata kiel Ly My Ky / Mei-Kei Lei / Meiqi Li / Maggie M. Quigley / Maggie Quigley estas usona aktorino.Maggie Q naskiĝis al vietnama patrino kaj usonano de irlanda deveno . <end>"
http://www.wikidata.org/entity/Q508119,<start> estas komunumo en Germanio. <end>,"<start> Öreglak estas vilaĝo en Hungario , en regiono Suda Transdanubio , en departemento Somogy , en subregiono de Lengyeltóti . <end>"
http://www.wikidata.org/entity/Q436763,<start> estas komunumo en Germanio. <end>,"<start> José Sanjurjo Sacanell [ sanĥUrĥo sakanEl ] ( Pamplona , 0  - a de marto de <year>  - Estoril , Portugalio , 0  - a de julio de <year>  ) , estis hispana militisto , unu el la insurekciantoj en la puĉo de la 17a kaj 0  de julio de <year>  kontraŭ la Respubliko . <end>"
http://www.wikidata.org/entity/Q552451,<start> estas komunumo de Italio. <end>,<start> Hinte estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q933345,<start> estas komunumo de Italio. <end>,"<start> Nyírtelek [ njIrtelek ] estas urbo en Hungario en regiono Norda Ebenaĵo , en departemento Szabolcs-Szatmár-Bereg , en Distrikto Nyíregyháza . <end>"
http://www.wikidata.org/entity/Q2280446,<start> estas komunumo en Germanio. <end>,"<start> Carpococcyx aŭ grundokukoloj estas genro de la kukoledoj , familio de la ordo de birdoj , nome Cuculiformes , kiuj inkludas ankaŭ la vojkurulojn , la aniojn , la centropojn kaj la hoacinon . <end>"
http://www.wikidata.org/entity/Q70387,<start> estas komunumo en Germanio. <end>,"<start> Visperterminen estas komunumo en la distrikto Vispo en Kantono Valezo , Svislando . <end>"
http://www.wikidata.org/entity/Q1794983,<start> estas komunumo en Germanio. <end>,"<start> São Paulo de Olivença estas municipo de la brazila subŝtato Amazonio , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q437111,<start> estas komunumo de Italio. <end>,"<start> Dagmar Pecková ( naskiĝis la 0  - an de aprilo <year>  en Medlešice ĉe Chrudim ) estas ĉeĥa kaj internacie aprezata operkantistino , mezosopranistino.Jam dum sia studado en Praga Konservatorio ŝi estis opereta solistino en Pilseno kaj en Muzika teatro en Karlín ( Prago ) . <end>"
http://www.wikidata.org/entity/Q481738,<start> estas komunumo en Germanio. <end>,<start> Ladce ( hungare Lédec ) estas vilaĝo kaj municipo en Slovakio . <end>
http://www.wikidata.org/entity/Q256547,<start> estas komunumo de Italio. <end>,<start> Schwangau [ ŝva : ngaŭ ] estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q40929,<start> La estas komunumo en Germanio. <end>,<start> San Cipriano Po estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q1802831,<start> estas komunumo de Italio. <end>,"<start> Monte das Gameleiras estas urbo de la brazila subŝtato Norda Rio-Grando.tFondita en <year>  , la municipo havas 0  enloĝantojn . <end>"
http://www.wikidata.org/entity/Q12681,<start> estas komunumo en Germanio. <end>,"<start> Skribadarto aŭ kaligrafio ( el grekaj vortoj : kallos "" beleco "" + grafein "" skribi "" ) estas arto skribi . <end>"
http://www.wikidata.org/entity/Q3630277,<start> estas komunumo en Germanio. <end>,"<start> Mahendranath Gupta ( bengale : মহ ে ন ্ দ ্ রন া থ গ ু প ্ ত ) ( naskiĝis la 0  - an de marto <year>  , mortis la 0  - an de junio <year>  ) – bengala verkisto , jogano kaj hinduisma sanktulo , disĉiplo de Ramakriŝna . <end>"
http://www.wikidata.org/entity/Q1630861,<start> estas komunumo en Germanio. <end>,"<start> Pozuelo de Zarzón ( Malgranda puto de la granda rubuso ) estas municipo de Hispanio , en la provinco de Cáceres , regiono de Ekstremaduro . <end>"
http://www.wikidata.org/entity/Q7582,<start> estas komunumo de Italio. <end>,"<start> <year>  estis normala jaro komenciĝanta ĵaŭde ( ligilo montras kalendaron ) . En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q630301,<start> estas komunumo en Germanio. <end>,<start> Pölzig estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q539518,<start> estas komunumo en Germanio. <end>,<start> La Nacia Parko Banc d'Arguin ( en franca Parc National du Banc d'Arguin ) kuŝas en Okcidenta Afriko ĉe la okcidenta marbordo de Maŭritanio inter Nuakŝoto kaj Nuadibuo . <end>
http://www.wikidata.org/entity/Q41746,<start> estas komunumo de Italio. <end>,"<start> Aĥilo – helene Ἀχιλλεύς – estas en la helena mitologio la filo de Peleo kaj la oceana nimfo Tetiso , kaj patro de Pirro aŭ Pirho.Estante filo de senmorta patrino kaj homa patro li estis morteca , sed Tetiso igis lin nevundebla trempante lin en Stikson . <end>"
http://www.wikidata.org/entity/Q487125,<start> estas komunumo de Italio. <end>,"<start> Viktor Coj ( ruse Виктор Робертович Цой ; 0  - a de junio <year>  — 0  - a de aŭgusto <year>  ) estas koredevena ruslingva poeto , roka kantisto kaj kinoaktoro . <end>"
http://www.wikidata.org/entity/Q679675,<start> La estas komunumo en Germanio. <end>,"<start> Teliucu Inferior [ teljuku ] ( hungare : Alsótelek , germane : Untertelek ) estas komunumo en Rumanio sude de Hunedoara . <end>"
